"ID","Created Date","Updated Date","Owner","projectID","Item Name","Item Completed","Parent Stage ID","Order","Is Category","Description","Qty","Unit Price","Total","Type","Recommend Item","Image","Internal","Margin Percent","Cost","price"
"ef4cb0e6-d2f1-956a-2cdd-56ad14b509d1",2023-08-04T07:04:06Z,2023-08-10T23:00:14Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","3b842c78-5d2a-27d7-3040-d2b381bfb403","Bathroom Remodeling",false,,1,false,"Demo existing shower including plumbing fixtures ,wall and floor tile, shower door.
Demo tub including deck and skirt
Demo toilet
Demo existing vanity including sink and lavatory faucets 
Demo mirror and light fixture above it.
Remove and haul away all debris.

Frame new recessed shampoo niche for shower and tub,
Install new cast iron drain for shower
Apply hot mop to shower pan
Water proof shower walls 
Water proof walls next the tub (3 ft high)
Apply hot mop to shower pan
Supply and install new wall tile for shower (up to the ceiling) and tub walls (3 ft high) 
- tile allowance $3 per sq ft

Install new plumbing fixtures for shower (provided by customer)
Rework plumbing in order to accommodate installation of new tub
Supply and install Install new tile on bathroom floor (allowance $3 per sq ft)
Supply and Install new tub ( allowance $1938.00)
Install new tub filler and spout (provided by customer)
Install new toilet (provided by customer)
Custom build new double sink vanity
Supply and install new quartz counter top (slab allowance $1500.)
Install 2 over mount sinks (provided by customer)
Install 2 new lavatory faucets (provided by customer)
Install 2 new mirrors (allowance $100.00 per mirror)
Install 2 new modern wall light fixtures (allowance $150.00 for each)
Install new electric for hardwire
Supply and install new Panasonic fan above the shower (including ventilation ducting)
Paint bathroom walls and ceiling




",1,,,"Item",false,,false,63,24000,39120
"ef581cce-5d8f-5b84-066c-c03aa184ecd1",2023-04-05T22:21:27Z,2023-10-02T06:54:40Z,"c3ac82e0-dfee-463e-a6fd-146c95dec030","f0ee5816-b5b8-5897-2a29-8b1c20659b6a","Baseboards replacment",false,,3,false,"Demo existing rooted baseboards in the hallway next to the kitchen
Supply and install new baseboards",1,,,"Item",false,,false,45,850,1232.5
"ef9df970-8872-608f-599f-c3cfcf6cba06",2023-03-20T23:10:00Z,2023-05-04T02:57:01Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","c978eebf-b1dc-7f4c-d47f-270bef4bf447","Door hardware",false,,8,false,"Demo all door handles
Supply and install new door handles (allowance $300.00)",0,,,"Item",false,,false,45,650,942.5
"efbf0134-1de5-8d70-86b3-cee6081f8afd",2023-06-03T18:18:21Z,2023-06-26T17:06:50Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","9b0090e1-c15f-3434-7fbf-4f1a926b3117","Closet Doors",false,,17,false,"Demo existing closet doors in 4 bedrooms
Remove and haul away all debris
Supply and install 4 new solid modern doors (allowance $1200.00 per door)",1,,,"Item",false,,false,45,6000,8700
"efd37d3d-6a9f-4054-a560-47bbf1d1cdfe",2022-07-25T03:49:35Z,2022-08-07T21:40:28Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","7","Remove and haul away existing handicap ramp",true,,74,false,,,,,"Item",,,,,,
"efdb9f8a-44e7-1610-c241-8782224bd2a0",2024-03-29T21:17:58Z,2025-04-28T17:37:13Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","29311c54-39e6-a10f-5772-3c65b8d0b2c3","Scope",false,,1,false,"Demolition and haul away
Demo existing counter top and backsplash.
Demo existing sink and kitchen sink
Disconnect existing appliances
Demo partial of the peninsula wall in order to create one level counter top
Remove and haul away all debris
$2350.00

Construction
Install new framing for the wall under the peninsula; Install corner metals and install new drywall
Paint new constructed wall
Relocate electric out to new location
Install new plywood for new counter top
$3960.00

Materials
Supply stainless under-mount sink $450.00 Supply 2 slabs $4000.00
$4,450.00

Counter Top Installation
Fabricated and install new counter top and backsplash
$5,500.00

Plumbing
Install new kitchen faucet (provided by customer) Install new garbage disposal (provided by customer)
$1,180.00

Cabinet Refinishing The refinishing process :
1. Stripping -
   Soak wood doors in Acetone.
   Apply paint remover.
   Scrap the existing finish.
2. Sanding-
   in order to get ""into"" to the wood we have to first sand it down. 3. Staining-
   Apply sanding sealer.We let it dry.
4. Sanding -Sand the surfaces with 320 sand paper.                       
5. Primer-Apply 2 coats of primer.
6. Apply two coats of top quality pre catalyzed lacquer finish.
$4,360.00",1,,,"Item",false,,false,0,21800,21800
"efe4003f-3c6b-742e-a838-45f21b0e7646",2023-11-10T20:33:10Z,2023-11-11T00:50:18Z,"42966562-f0ae-4c4a-ba5f-dc010ff02bd3","49564241-ca7b-2f14-d5bf-c18a3579768e","Page 19 Item: 6",false,,3,false,"6. Breakers
 
*Electrical fix*
",1,,,"Item",false,,false,45,600,870
"f022ddf2-7359-4e8d-acf2-448a15ab7c0d",2022-07-25T03:49:35Z,2022-08-31T22:13:56Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","16","Bedroom #1",true,,2,false,"Remove existing hooks from the ceiling.
Remove and haul away existing curtains",1,0,0,"Item",false,,false,,,
"f03207aa-59b6-afd2-1394-cb6a4b3d0a12",2023-08-05T02:52:57Z,2023-10-10T02:04:08Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","982042b5-6a51-8eb0-f915-a67f27ce5c80","Gutters",false,,2,false,"Supply and install new gutters (including 7 drops,6 end caps,5downspots)",1,,,"Item",false,,false,50,2400,3600
"f0874557-872d-4093-8872-42c5fd838cfe",2022-10-27T04:17:34Z,2022-11-11T20:38:10Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","e91c389c-24dc-a40a-fa62-bb152e044a0f","Cabinet Refinishing",true,,2,false,"Sand down and paint (white) the following cabinets:
2nd floor hallway cabinet (lower & upper)
Master bathroom vanity
Linen closet in the hallway
Entertainment center in 1st floor living room",1,1466.7,1980,"Item",false,"wix:image://v1/11062b_82aedf2f3b414e1d91d1a7452a119845~mv2.jpg/Modern%20Kitchen.jpg#originWidth=1732&originHeight=1155",false,35,1466.7,1980
"f0a2b1a4-6846-095d-a829-358a06f06143",2023-07-11T05:11:17Z,2023-09-01T21:21:03Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","0431c32b-e589-cf35-bcb9-93c9671c3a8f","Electric ",false,,1,false,"Install newly located 100 AMP subpanel to be located in the garage, including labeling of breakers.
",1,,,"Item",false,,false,25,3700,4625
"f0b2c5d2-2d73-1561-9b77-21d690c6a2ef",2023-02-01T15:14:32Z,2023-02-13T06:12:49Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","cc8c4868-9953-68f1-026d-8a63ba1a2562","Paint work - Interior",false,,2,false,"Paint the large facing the backyard
Paint the plaster counter on the first room (next to main entrance)

",1,,,"Item",false,,false,35,680,918
"f0b39a1c-9660-316c-b76e-c9fa37787f84",2024-01-17T17:42:22Z,2024-03-14T15:51:26Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","81a949df-b943-3775-f632-2b419c6b74a2","Plumbing Work",false,,3,false,"Snake interior lines including toilet and tub.
Snake the main line of the property.
Remove existing one and install new toilet.
Remove existing one and install new single vanity combo.
Wall heater inspection. Maintenance / Repair cost will be provided following inspection.",1,,,"Item",false,,false,27.48,6440,8210
"f14fb915-f7b2-c30f-6d70-84ef1a3b2389",2023-08-24T02:30:47Z,2023-08-28T05:38:28Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","5bedcebf-81c9-6778-291d-4ae653d20506","519 1/2 Stepney St  -  20 New 20LED lights",false,,3,false,"Wiring and installation of a newly located 4"" LED recess light.
Notes:
* Includes standard, dimmable trim.
* Other trims are available upon request for an additional cost.
* Fire proofing of light is not included - client is responsible. If requested A
Lighting Inc. will quote accordingly.
* * LEDs are extremely energy efficient and consume up to 90% less power than
incandescent bulbs. Since LEDs use only a fraction of the energy of an
incandescent light bulb there is a dramatic decrease in power costs. Additionally,
money and energy is saved in maintenance and replacement costs due to the long
LED lifespan. We recommend our clients to research the many more benefits
upgrading to LED can bring.",1,,,"Item",false,,false,50,1900,2850
"f165e3ca-f165-dd55-07bb-c150fca75e02",2023-03-02T00:23:46Z,2023-04-26T03:12:32Z,"c3ac82e0-dfee-463e-a6fd-146c95dec030","06e2feda-dcd2-0b56-d98e-988bb756462f","Popcorn removal",false,,8,false,"Remove popcorn ceiling in living room and dining area.",1,,,"Item",false,,false,35,2074.1,2800
"f171d305-e44d-4009-a33c-3739f2aa09da",2022-10-27T04:17:34Z,2022-11-11T20:38:10Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","e91c389c-24dc-a40a-fa62-bb152e044a0f","Paint work - Interior",true,,4,false,"Paint all walls, ceiling, crown molding, baseboards, stair case railing and banisters.
Paint all bedrooms, bathrooms and recreation room.
Paint crown molding, baseboards and stairs banisters
*Cabinets in recreation area to remain as is (wood finish).
Remove wall paper in the kitchen area.",1,9288.9,12540,"Item",false,,false,35,9288.9,12540
"f184059f-5640-4cc1-4147-293bd3f8ce1a",2023-02-27T15:36:33Z,2023-04-20T20:07:36Z,"c3ac82e0-dfee-463e-a6fd-146c95dec030","73c66f3a-7ce0-4be3-ee6b-388053de104f","LVT Installation in the bathroom",false,,2,false,"Bathroom
Demo and haul away existing carpet.
Install new plywood as needed
Supply and install new LVT floor
Supply and install new baseboards",1,,,"Item",false,,false,35,1400,1890
"f1d4974e-9952-63c8-3f28-74f9404e406b",2022-12-14T06:33:58Z,2022-12-14T06:55:53Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","e1ccdd7a-b65b-7d47-f504-ede5b73116f9","Main house sewer line",false,,1,false,"Upgrade sewer line for main house, line needs to be replace roots and offset have been located in old clay pipe, dig approximately30 ft from house to sidewalk, install new abs 4 inch pipe to replace clay pipe",1,,,"Item",false,,false,35,4074.1,5500
"f21b023c-4b21-30f6-2f4f-a09572cd853c",2023-04-25T17:25:47Z,2023-12-08T20:19:53Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","3a38326a-c5fb-ebf2-2362-0f1dafedaa0d","Main balcony - first floor",false,,1,false,"Demolish existing balcony including railings,,deck and all supporting structure
‘Remove and haul away all debris
Install new post and beams to support new deck.
Install new wood deck.
Stain newly installed wood.
",1,,,"Item",false,,false,45,47000,68150
"f238198c-8396-7057-deed-fb41be6bae38",2023-02-21T20:37:51Z,2023-02-22T19:04:23Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","f89ff9a8-e34f-d25d-e177-90df63e479a6","Guest bathroom",false,,3,false,"Demo existing soffit and light fixture
Demo wood mirror
Repair walls and ceiling and paint the bathroom
Install new one large mirror
Reglaze the sink
Refinish cabinet (whisper white)
",1,,,"Item",false,,false,35,5800,7830
"f253743a-c848-410d-bd45-ff2847e888fc",2022-11-21T05:08:48Z,2022-11-21T05:19:29Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","113bc868-c0a1-e151-a260-32b0f7788da0","Deck refinishing ",false,,14,false,"Sand down and stain outdoor deck ",1,2800,2800,"Item",false,,false,35,2074.1,2800
"f271f098-01b6-62c7-57f3-13cf03b1fee9",2023-12-18T17:32:52Z,2024-02-13T04:26:28Z,"42966562-f0ae-4c4a-ba5f-dc010ff02bd3","60e739a7-4a62-2ae8-1b0d-5ba315bf7192","Division 11 Equipment",false,,11,false,,1,,,"Item",false,,false,0,0,0
"f2e37e00-105e-4fc9-9a36-2147ed0913ec",2022-07-25T03:49:35Z,2022-08-07T21:42:57Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Install new salb on fire place",true,,92,false,,,,,"Item",,,,,,
"f315bcd0-2308-8d3c-ee40-4c0f99e6b87d",2023-02-01T15:14:31Z,2023-02-13T06:12:48Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","cc8c4868-9953-68f1-026d-8a63ba1a2562","Master bathroom",false,,1,false,"Demolish wet drywall behind the 2 toilets
Clean the 2x4 studs
Install new drywall
mud the wall, sand down and prepare for paint
",1,,,"Item",false,,false,35,600,810
"f34d8b5d-b8bf-40eb-a936-5e64b345c476",2022-07-25T03:49:35Z,2022-08-07T21:42:57Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Pour concrete ",true,,105,false,,,,,"Item",,,,,,
"f35be9df-e265-486c-c3f9-8d180123b061",2023-04-07T20:18:30Z,2023-04-07T20:18:30Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6d7b1f94-606b-caab-9f54-6ef48565518e","Plywood replacement on the roof",false,,4,false,,1,,,"Item",false,,false,45,2000,2900
"f3d03b02-887f-4074-a3da-1462eb6ba477",2022-07-25T03:49:35Z,2022-08-07T21:40:34Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","7","General ",true,,84,true,,,,,"Item",,,,,,
"f4284715-b9b5-4676-98ff-c4c3d4d8fccd",2022-07-25T03:49:35Z,2022-08-07T21:40:02Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","7","Install new lavatory facuet ",true,,20,false,,,,,"Item",,,,,,
"f47ab7ae-d11a-8d16-7dc1-ae34a97e1a66",2024-01-17T17:40:49Z,2024-03-14T15:51:26Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","81a949df-b943-3775-f632-2b419c6b74a2","Interior patching and painting",false,,1,false,"Cover all windows and floors as needed.
Lightly patch and repair interior walls in the entire house including bathroom.
Patch Popcorn ceiling as needed to match existing texture as much as possible.
Interior paint the entire house walls and ceiling with White flat paint. Paint the bathroom walls and ceiling with semi-gloss White paint. Paint base molding, doors and doors trim with semi-gloss White paint.",1,,,"Item",false,,false,27.53,9100,11605
"f4ff89cf-e91e-a78e-42cb-a36fe712eeb9",2023-10-30T00:44:32Z,2023-10-30T01:01:23Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","c86afc1e-8ce7-b506-b341-c54b0c572695","This is a Change Order",false,,4,false,"The undersigned, by executing this Change Order, hereby acknowledge and approve the above items as additions to the previously agreed scope of work. This Change Order shall serve as an addendum to the existing Contract and shall be binding upon execution.",1,,,"Text",false,,false,0,0,0
"f5351783-0ac6-e42f-d173-9215c8e23cbc",2023-06-03T18:28:05Z,2023-06-26T17:06:51Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","9b0090e1-c15f-3434-7fbf-4f1a926b3117","Roof",false,,24,false,"Repair chimney flashing
Install new spark arrestor",1,,,"Item",false,,false,45,2600,3770
"f5436e3c-42f2-55de-6a78-d8de531b969b",2023-04-13T00:26:32Z,2023-04-19T13:59:46Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","5b90bc72-b98d-ad8a-1a2f-ca3b14b92b7d","LED lights",false,,20,false,"Supply and install 30 LED lights throughout the house with dimmer switches",1,,,"Item",false,,false,45,4800,6960
"f54bf6cf-57f9-d149-afb7-080d53afaeb2",2023-12-18T17:32:54Z,2024-02-13T04:26:28Z,"42966562-f0ae-4c4a-ba5f-dc010ff02bd3","60e739a7-4a62-2ae8-1b0d-5ba315bf7192","Division 4 Garage / Stucco Repair / Exterior Paint",false,,4,false,,1,,,"Item",false,,false,35,9000,12150
"f56adb0e-f358-c1a3-5eae-5d641c4c88aa",2023-09-28T18:47:50Z,2023-09-29T20:50:06Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","da65db15-bf70-e1d7-10ee-0b89a9ebfa11","Master bathrom",false,,8,false,"Demo soffit
Fix drywall as needed
Relocation HVAC fan into the ceiling
install 2 new LED lights
Remove shower doors
Reglaze tub and tile surround
",1,,,"Item",false,,false,50,3880,5820
"f59a23d8-ae18-4cd9-bb77-6e9ae6592716",2022-07-25T03:49:35Z,2022-08-07T21:42:51Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Install new drywall walls/ceilling",true,,57,false,,,,,"Item",,,,,,
"f5c16635-ea29-1c26-43b4-15e78a7eb32d",2023-09-18T23:53:01Z,2023-09-20T01:05:11Z,"42966562-f0ae-4c4a-ba5f-dc010ff02bd3","2bae4641-b56c-9888-11a8-6ad18bad5718","OPTIONAL-remove and dispose of furniture",false,,10,false,,1,,,"Optional",false,,false,50,1000,1500
"f5c938d8-ab5c-d2ba-c3fb-317e3299cdad",2023-06-17T01:30:47Z,2023-07-25T16:44:48Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","9245eb71-62a5-9121-02d4-5dff24823be5","Counter top installation ",false,,7,false,"Supply and install new slab on:
2 vanities
Prefab Slab allowance $500.00
",1,,,"Item",false,"wix:image://v1/50dc93_9abe9f07e1f04c40a8e5870d712dfc2c~mv2.jpeg/IMG_2840.jpeg#originWidth=4032&originHeight=3024",false,45,2100,3045
"f5ce93b8-5e5b-9ec1-f48c-8ae8c47c9c21",2023-03-02T00:20:34Z,2023-04-26T03:12:32Z,"c3ac82e0-dfee-463e-a6fd-146c95dec030","06e2feda-dcd2-0b56-d98e-988bb756462f","Flooring",false,,4,false,"Demo existing carpet
Remove and haul away all debris
Supply and install approx.. 2100.00 sq. ft. of new LVT floor (kitchen and bathrooms excluded)
Supply and install new modern baseboards (prime and paint)",1,,,"Item",false,,false,35,10950,14782.5
"f5e6a546-fddf-42fb-8690-12332f60ec02",2022-07-25T03:49:35Z,2022-09-08T17:14:31Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","16","Paint",true,,6,false,"Fix all water damage evidences
Apply texture (as close as possible to existing)
Paint entire house (walls, ceilings, baseboards)
Demo existing fan in the living
Supply and install new fan",1,0,0,"Item",false,,false,,,
"f5ea9c25-82a4-0220-107c-753cfce9cfdb",2023-03-06T02:37:09Z,2023-03-06T02:42:22Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","d4f086e8-d9c6-1ae5-dcb7-1971ff2cb302","Stucco repairs",false,,2,false,"Demo the stucco in all the areas that been indicated in the home inspection report.
Install new water proofing
Install new brown paper and metal lath
Apply new stucco and match to existing house color (as close as possible)

Bedroom # 2 - cracked lower stucco wall under the window
Master bedroom - elevated moisture level under the window
Master bathroom -water damage stucco
Living room - water damage under NW window
Living room - water damage under - SW window
Living room 
 water damage under North windows

Family room -water damage under double exist doors
",1,,,"Item",false,,false,45,10000,14500
"f60d6270-b532-0f15-7f9f-b92945a6b6f9",2023-07-11T05:11:17Z,2023-09-01T21:21:03Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","0431c32b-e589-cf35-bcb9-93c9671c3a8f","Replacement and installation of a receptacle in an existing location ( x 6 )",false,,9,false,,1,,,"Item",false,,false,45,230,333.5
"f624dac4-e56c-417d-8790-30170ce27a83",2022-07-25T03:49:35Z,2022-08-07T21:42:51Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Relocate water line for new fridge location",true,,23,false,,,,,"Item",,,,,,
"f626f845-c005-64d5-fa95-9ae03874f3c9",2023-06-03T18:18:21Z,2023-06-26T17:06:50Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","9b0090e1-c15f-3434-7fbf-4f1a926b3117","Master Bathroom",false,,13,false,"Demo complete bathroom
Demo exterior door
Demo shower including plumbing fixtures, tile,shower door
Demo existing vanity and mirror above
Demo tub and tile surround
Demo bathroom floor
Demo existing closet inside the bathroom and remove the header.
Remove and haul away all debris
Frame and Close existing opening for the exterior door
Cut the stucco and frame for new window
Install new water proof and apply new stucco
Apply insulation in new constructed wall
Install new drywall at the interior side
Build framing for new shower including a bench
Install 2x4 for shower dam
Frame recessed shampoo niche inside the wall
install new cast iron drain
Install new mixer valve, handle, shower head and hand held sprayer
Apply hot mop to shower pan
Float all shower surfaces with cement
Install tile on shower walls & shower pan
Install new slab on shower bench and shower dam
Install new shower door (84"")
Relocate toilet to new location
Install new toilet with new stainless steel angle stop and new wax ring
Install new outlet behind the toilet
Install ne plumbing for 2 new vanities (her/his)
Custom build 2 vanities
Custom build a tower (to be installed on top of the counter and separate two sections of the vanity).
Custom build linen closet between shower & water closet
Install new quartz counter tops with undermount sinks
Install lavatory faucet for each vanity
Install 2 j boxes for wall mounted light fixtures
Install new wall mounted light fixture
Install new mirrors
Install total of 4 LED light with on/off sensor switch
install new bathroom fan
Install bathroom accessories


Allowances:
Tile $6.00 per sq. ft.
Slab $1800.00
Plumbing fixtures  $3000.00
New window $1000.00
Shower door $1800.00
Mirrors             $1000.00

",1,,,"Item",false,,false,45,36675.9,53180
"f631ddae-bd9b-c77b-cfe2-5967c860128e",2023-06-03T18:53:38Z,2023-06-26T17:06:52Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","9b0090e1-c15f-3434-7fbf-4f1a926b3117","Fences",false,,30,false,"Build new higher fences around the pool equipment and the heat pump",1,,,"Item",false,,false,45,1500,2175
"f644de66-dcd3-509e-b826-6df0fe09e36e",2023-09-18T23:53:00Z,2023-09-20T01:05:11Z,"42966562-f0ae-4c4a-ba5f-dc010ff02bd3","2bae4641-b56c-9888-11a8-6ad18bad5718","OPTIONAL-Remove kitchen walls 6' & 7.25'",false,,9,false,"Remove the lower wall in the entry and lower behind
Repair drywall as needed and prepare for paint
Paint the walls that been effected by the removal of the walls
Fix floors as possible-WORKS BEST WITH NEW FLOORING
NOTE: May need to leave posts",1,,,"Optional",false,,false,50,650,975
"f64e1797-d263-9eed-4a58-ef7d5d19f585",2023-06-01T00:34:22Z,2023-07-03T05:36:17Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","0e7c6cf6-40b7-4481-b43e-0132605ed4b4","Garage",false,,1,false,"1. Install new attic fan with thermostat
2. Frame new opening for heavy lifting folding ladder
3. Supply and install new ladder
4. Apply insulation to garbage walls and ceiling
5.Install new drywall on all exposed walls/ceiling
6. Mud the walls, apply texture and prepare for paint
7. Paint entire garage
8.Supply and install 9 LED recessed lights
9. Apply Epoxy floor coating",1,,,"Item",false,,false,45,19500,28275
"f64e2feb-9449-c4bc-814a-18a620a3846c",2022-08-31T22:32:00Z,2022-11-01T05:41:13Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","21","Bar Area ",false,,24,false,"Demo existing bar and enlarge the opening into the bar area",0,4900,0,"Optional",false,,false,35,4900,4900
"f6739d37-abdd-44df-a1a1-1e62b681fa17",2022-07-25T03:49:35Z,2022-08-07T21:42:51Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Roof:",true,,61,false,,,,,"Item",,,,,,
"f67c251a-32e6-0e39-19a7-a2be940af946",2022-09-23T05:00:07Z,2022-11-01T05:41:13Z,"526f6ed8-8cf2-47fc-893d-65fc64965c37","21","Plumbing Work",false,,14,false,"Install 6 toilets including new angle stops and wax rings.
Toilets to be provided by home owner.",6,325,1950,"Item",false,,false,35,325,325
"f68ef533-a684-1994-5d32-5a592f1807bc",2023-07-21T19:52:09Z,2023-08-07T22:46:30Z,"c3ac82e0-dfee-463e-a6fd-146c95dec030","107b329d-4dc3-f2e8-48c2-4a682c35cb02","Second Floor Kids Bedroom 2",false,,4,false,"Remove wall paper 
Drywall repairs including major repair around ceiling fan
vinyl flooring installation in the closet, approx. 5""x4""
Primer and Paint wall and ceiling in White color",1,,,"Optional",false,"wix:image://v1/c3ac82_2a5801067e024f378728fe8d5630a522~mv2.jpg/Second%20Floor%20Bedroom%202%20Pic%204.jpg#originWidth=480&originHeight=640",false,55,950,1472.5
"f6b2defa-6784-4423-af46-f0fc25995d2a",2022-11-21T04:14:10Z,2022-11-25T06:04:01Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","0d4dfd67-3907-4ffe-8f8b-19e363ec877b","Re-stucco & paint",false,,7,false,"• Power wash the exterior walls in order to remove dust and loose paint.
• Mask and protect all newly installed windows
• Patch minor cracks in the stucco with flexible patching material.
• Patch the stucco around newly installed windows and doors
• Apply Polybond and fiber mesh, apply new stucco color coat, texture and color TBD.
• Apply 2 coats of exterior grade paint on the wood trim
• Colors and paint finishes TBD. ",1,18000,18000,"Item",false,,false,35,24444.4,33000
"f72b53b3-5ce6-4832-8f8a-dea78ef6a46a",2022-07-25T03:49:35Z,2022-08-07T21:39:56Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","7","Install new tile on shower walls and shower pan",true,,14,false,,,,,"Item",,,,,,
"f76d072a-b572-4d91-92d0-443052ffb6ac",2022-11-21T04:49:30Z,2022-11-30T03:33:18Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","3168501b-2b0c-8cee-e267-a3691e6bf7a9","Paint work",false,,9,false,"Scrape existing popcorn ceiling 
Skim coat the ceiling as needed
Prime and  paint entire house: walls, ceilings, baseboards",1,9770,9770,"Item",false,,false,35,7237,9770
"f7862352-e957-4bfc-984d-948f9d8e826e",2022-07-25T03:49:35Z,2022-08-07T21:43:10Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Install tile on shower walls",true,,139,false,,,,,"Item",,,,,,
"f7aa8449-4fe2-446a-a6f1-6c49c7cf9f66",2022-07-25T03:49:35Z,2022-08-07T21:40:22Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","7","Install new light fixture above the vanity ",true,,67,false,,,,,"Item",,,,,,
"f7bcd82b-168f-464e-9808-c44d8d0a786f",2022-07-25T03:49:35Z,2022-08-07T21:43:10Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Shower-",true,,133,false,,,,,"Item",,,,,,
"f7dfad53-ec23-4b88-a3aa-ee07830ca97a",2022-11-17T19:07:34Z,2022-12-02T04:26:25Z,"c3ac82e0-dfee-463e-a6fd-146c95dec030","2b53166c-5b70-8fa8-7322-0f34e8cc74b6","Demolition",false,,9,false,"Remove and haul away existing rooted wood shade located at the backyard",1,750,750,"Item",false,,false,35,555.6,750
"f7f032d0-a818-42c3-92a5-da899dbab88d",2022-07-25T03:49:35Z,2022-08-07T21:42:46Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","11","Install 2 new doors ",true,,9,false,,,,,"Item",,,,,,
"f7ff693d-8b22-45f3-8cf7-7235b8f81cd1",2022-07-25T03:49:35Z,2022-08-07T21:42:57Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Paint",true,,96,false,,,,,"Item",,,,,,
"f82cb2ee-c3bc-c35f-6f58-3617fd4cfd21",2023-03-14T00:51:56Z,2023-03-14T01:11:20Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","9189075a-6beb-afc9-bef2-5603a57acd0b","Bathroom 1",false,,2,false,"Demo shower door
Reglaze tub and tile surround
Remove cabinets above the toilet
Demo existing vanity, mirror and light fixture
Install new vanity 24  pre made vanity (allowance $500.00)
Install new lavatory faucet (allowance $150.00)
Install new mirror (allowance $100.00)
Install new wall mounted light fixture (allowance $200.00)
Install new toilet (allowance $300.00)
Relocate and install new GFCI outlet
Repair drywall and prepare for paint
I

",1,,,"Item",false,,false,55,3750,5812.5
"f8776253-1b3b-f875-f250-de3bfccaaf90",2023-07-09T14:39:34Z,2023-10-10T01:48:10Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","e445ed0b-e599-2c11-03f5-8cf52423038d","Paint",false,,1,false,"paint complete unit
Fix crack and pealing ceiling in bedroom # 2
Paint kitchen, living room,hallways,3 bedrooms and 2 baths",1,,,"Item",false,,false,45,6180,8961
"f8814a26-090c-92a1-6674-d4c7c3631094",2023-03-23T15:51:02Z,2023-04-05T22:50:54Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","1233e75a-974e-d3dc-0506-9ccfe4ff327e","LVT Floors",false,,6,false,"Demo existing flooring
Install new LVT floors  (including staircase)
Install new baseboards",1,,,"Item",false,,false,55,11000,17050
"f8fe4c5a-bb77-486d-8ae2-cbf4ddee0629",2022-10-27T04:17:34Z,2022-11-11T20:38:10Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","e91c389c-24dc-a40a-fa62-bb152e044a0f","Lighting",true,,10,false,"Remove existing 2 chandeliers
Supply and install 2 new chandelier (allowance $200.00 for each)",1,444.4,600,"Item",false,,false,35,444.4,600
